,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
1819,GO_Biological_Process_2021,negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732),1/31,0.4361616890896002,0.552948152288455,0,0,1.7903196347031964,1.4855038559609022,SAMSN1
1818,GO_Biological_Process_2021,negative regulation of interleukin-6 production (GO:0032715),1/31,0.4361616890896002,0.552948152288455,0,0,1.7903196347031964,1.4855038559609022,CD200
1817,GO_Biological_Process_2021,negative regulation of axon extension (GO:0030517),1/31,0.4361616890896002,0.552948152288455,0,0,1.7903196347031964,1.4855038559609022,PTPRS
1815,GO_Biological_Process_2021,regulation of calcium ion-dependent exocytosis (GO:0017158),1/31,0.4361616890896002,0.552948152288455,0,0,1.7903196347031964,1.4855038559609022,SYT4
1814,GO_Biological_Process_2021,proteoglycan biosynthetic process (GO:0030166),1/31,0.4361616890896002,0.552948152288455,0,0,1.7903196347031964,1.4855038559609022,IGF1
1813,GO_Biological_Process_2021,protein palmitoylation (GO:0018345),1/31,0.4361616890896002,0.552948152288455,0,0,1.7903196347031964,1.4855038559609022,GLUL
1821,GO_Biological_Process_2021,negative regulation of response to DNA damage stimulus (GO:2001021),1/31,0.4361616890896002,0.552948152288455,0,0,1.7903196347031964,1.4855038559609022,CLU
1830,GO_Biological_Process_2021,positive regulation of cellular amide metabolic process (GO:0034250),2/81,0.4380506582407401,0.555039610660031,0,0,1.3600639866462652,1.1226249913086304,CLU;SOX4
1844,GO_Biological_Process_2021,intra-Golgi vesicle-mediated transport (GO:0006891),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,RAB6B
1845,GO_Biological_Process_2021,skeletal muscle organ development (GO:0060538),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,BASP1
1846,GO_Biological_Process_2021,liver development (GO:0001889),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,PROX1
1847,GO_Biological_Process_2021,negative regulation of cell-matrix adhesion (GO:0001953),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,JAG1
1850,GO_Biological_Process_2021,positive regulation of immune effector process (GO:0002699),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,APPL2
1848,GO_Biological_Process_2021,negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,ISL1
1849,GO_Biological_Process_2021,positive regulation of glucose transmembrane transport (GO:0010828),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,IGF1
1843,GO_Biological_Process_2021,endodermal cell differentiation (GO:0035987),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,VTN
1851,GO_Biological_Process_2021,positive regulation of lamellipodium organization (GO:1902745),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,AUTS2
1842,GO_Biological_Process_2021,chromatin remodeling at centromere (GO:0031055),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,NASP
1834,GO_Biological_Process_2021,regulation of cell migration involved in sprouting angiogenesis (GO:0090049),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,VEGFA
1840,GO_Biological_Process_2021,cellular response to glucose stimulus (GO:0071333),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,SOX4
1832,GO_Biological_Process_2021,post-translational protein modification (GO:0043687),7/345,0.4447878095690954,0.5593253518865227,0,0,1.113151258426596,0.9018283337364938,APP;CDH2;FBXW7;SPARCL1;APOE;SCG2;CKAP4
1833,GO_Biological_Process_2021,positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),3/134,0.4453276847980769,0.5593253518865227,0,0,1.2303955586398334,0.995322209032366,VTN;IGF1;VEGFA
1835,GO_Biological_Process_2021,regulation of cell morphogenesis (GO:0022604),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,SPARC
1831,GO_Biological_Process_2021,positive regulation of cytoskeleton organization (GO:0051495),2/82,0.4442553795646123,0.5593253518865227,0,0,1.3429945054945054,1.0896462507310762,PRKCE;PROX1
1837,GO_Biological_Process_2021,regulation of cellular biosynthetic process (GO:0031326),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,CD47
1838,GO_Biological_Process_2021,regulation of chemotaxis (GO:0050920),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,DUSP3
1839,GO_Biological_Process_2021,regulation of dendritic spine morphogenesis (GO:0061001),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,CDK5R1
1836,GO_Biological_Process_2021,regulation of cellular amide metabolic process (GO:0034248),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,APP
1841,GO_Biological_Process_2021,regulation of intracellular estrogen receptor signaling pathway (GO:0033146),1/32,0.4464959274542414,0.5593253518865227,0,0,1.7324790101634997,1.3969411374375058,ISL1
1852,GO_Biological_Process_2021,glycoprotein biosynthetic process (GO:0009101),2/83,0.4504219117358848,0.5633309084783035,0,0,1.3263464930131597,1.0578549070130594,B3GALT2;IGF1
1853,GO_Biological_Process_2021,long-chain fatty acid metabolic process (GO:0001676),2/83,0.4504219117358848,0.5633309084783035,0,0,1.3263464930131597,1.0578549070130594,CPT1A;ELOVL6
1854,GO_Biological_Process_2021,peptide metabolic process (GO:0006518),2/83,0.4504219117358848,0.5633309084783035,0,0,1.3263464930131597,1.0578549070130594,DMD;GSTM5
1855,GO_Biological_Process_2021,regulation of mitotic cell cycle phase transition (GO:1901990),4/188,0.4517728055093994,0.5647160068867493,0,0,1.1680278645207782,0.9280867545280206,PLK5;CEP164;APPL2;YWHAG
1861,GO_Biological_Process_2021,very long-chain fatty acid metabolic process (GO:0000038),1/33,0.4566412636566239,0.5680470411170871,0,0,1.6782534246575342,1.3155109924216706,ELOVL6
1864,GO_Biological_Process_2021,primary alcohol metabolic process (GO:0034308),1/33,0.4566412636566239,0.5680470411170871,0,0,1.6782534246575342,1.3155109924216706,IGF1
1863,GO_Biological_Process_2021,positive regulation of histone modification (GO:0031058),1/33,0.4566412636566239,0.5680470411170871,0,0,1.6782534246575342,1.3155109924216706,TET1
1862,GO_Biological_Process_2021,positive regulation of cholesterol transport (GO:0032376),1/33,0.4566412636566239,0.5680470411170871,0,0,1.6782534246575342,1.3155109924216706,APOE
1859,GO_Biological_Process_2021,regulation of cholesterol efflux (GO:0010874),1/33,0.4566412636566239,0.5680470411170871,0,0,1.6782534246575342,1.3155109924216706,APOE
1858,GO_Biological_Process_2021,apoptotic mitochondrial changes (GO:0008637),1/33,0.4566412636566239,0.5680470411170871,0,0,1.6782534246575342,1.3155109924216706,CLU
1857,GO_Biological_Process_2021,apoptotic cell clearance (GO:0043277),1/33,0.4566412636566239,0.5680470411170871,0,0,1.6782534246575342,1.3155109924216706,SCARB1
1856,GO_Biological_Process_2021,regulation of cytokinesis (GO:0032465),2/84,0.4565495724625301,0.5680470411170871,0,0,1.3101045296167246,1.0271979272899368,PLK5;PRKCE
1860,GO_Biological_Process_2021,vasculogenesis (GO:0001570),1/33,0.4566412636566239,0.5680470411170871,0,0,1.6782534246575342,1.3155109924216706,VEGFA
1865,GO_Biological_Process_2021,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),8/404,0.4607645391157212,0.5728690947205108,0,0,1.08560464985046,0.8412004423496181,EPHA5;STMN1;CHN1;IGF1;HAP1;PAK3;VEGFA;CDK5R1
1866,GO_Biological_Process_2021,regulation of cell cycle G2/M phase transition (GO:1902749),2/85,0.4626377172839619,0.5738489683759908,0,0,1.294253938832252,0.9976251718784496,CEP164;YWHAG
1867,GO_Biological_Process_2021,G1/S transition of mitotic cell cycle (GO:0000082),2/85,0.4626377172839619,0.5738489683759908,0,0,1.294253938832252,0.9976251718784496,NASP;CDK14
1868,GO_Biological_Process_2021,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)",2/85,0.4626377172839619,0.5738489683759908,0,0,1.294253938832252,0.9976251718784496,ARF4;RAB6B
1869,GO_Biological_Process_2021,negative regulation of defense response (GO:0031348),2/85,0.4626377172839619,0.5738489683759908,0,0,1.294253938832252,0.9976251718784496,APOE;ISL1
1870,GO_Biological_Process_2021,"regulation of transcription, DNA-templated (GO:0006355)",42/2244,0.4627894050997753,0.5738489683759908,0,0,1.0262051333804283,0.7906737913873113,CDKN1C;SAMD7;CASZ1;HLF;MAGED1;MYT1L;WWC2;RAX;NRL;NR3C1;NR2E3;NHLH2;SIX6;NEUROD4;HMGN5;BASP1;SIX3;DPF3;APOE;SOX4;SAMD11;RUNX1T1;YWHAH;TFAP2B;ZFHX3;PRKCB;ESRRB;PAX6;IGF1;PROX1;ISL1;ZFHX4;DKK3;VEGFA;MLLT11;ZEB2;NCOA7;TCF4;LHX4;CDK14;VSX2;CDK5R1
1878,GO_Biological_Process_2021,organelle disassembly (GO:1903008),1/34,0.4666011412734849,0.5745831463664994,0,0,1.6273142382731425,1.2404698680228587,PLK5
1883,GO_Biological_Process_2021,protein localization to chromosome (GO:0034502),1/34,0.4666011412734849,0.5745831463664994,0,0,1.6273142382731425,1.2404698680228587,RPA1
1882,GO_Biological_Process_2021,protein insertion into membrane (GO:0051205),1/34,0.4666011412734849,0.5745831463664994,0,0,1.6273142382731425,1.2404698680228587,APP
1880,GO_Biological_Process_2021,positive regulation of interleukin-12 production (GO:0032735),1/34,0.4666011412734849,0.5745831463664994,0,0,1.6273142382731425,1.2404698680228587,ISL1
1879,GO_Biological_Process_2021,phosphatidylinositol 3-kinase signaling (GO:0014065),1/34,0.4666011412734849,0.5745831463664994,0,0,1.6273142382731425,1.2404698680228587,IGF1
1877,GO_Biological_Process_2021,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042),1/34,0.4666011412734849,0.5745831463664994,0,0,1.6273142382731425,1.2404698680228587,FAIM2
1881,GO_Biological_Process_2021,positive regulation of release of sequestered calcium ion into cytosol (GO:0051281),1/34,0.4666011412734849,0.5745831463664994,0,0,1.6273142382731425,1.2404698680228587,HAP1
1875,GO_Biological_Process_2021,sister chromatid segregation (GO:0000819),1/34,0.4666011412734849,0.5745831463664994,0,0,1.6273142382731425,1.2404698680228587,ZWINT
1874,GO_Biological_Process_2021,regulation of glucose metabolic process (GO:0010906),1/34,0.4666011412734849,0.5745831463664994,0,0,1.6273142382731425,1.2404698680228587,GNB3
1873,GO_Biological_Process_2021,regulation of cell adhesion mediated by integrin (GO:0033628),1/34,0.4666011412734849,0.5745831463664994,0,0,1.6273142382731425,1.2404698680228587,TGFB2
1876,GO_Biological_Process_2021,negative regulation of blood vessel endothelial cell migration (GO:0043537),1/34,0.4666011412734849,0.5745831463664994,0,0,1.6273142382731425,1.2404698680228587,APOE
1872,GO_Biological_Process_2021,B cell receptor signaling pathway (GO:0050853),1/34,0.4666011412734849,0.5745831463664994,0,0,1.6273142382731425,1.2404698680228587,PRKCB
1871,GO_Biological_Process_2021,regulation of activated T cell proliferation (GO:0046006),1/34,0.4666011412734849,0.5745831463664994,0,0,1.6273142382731425,1.2404698680228587,IGF1
1884,GO_Biological_Process_2021,regulation of interferon-gamma production (GO:0032649),2/86,0.4686857380788717,0.5765381295561942,0,0,1.2787807430664573,0.9690892073810063,CD47;ISL1
1885,GO_Biological_Process_2021,response to interleukin-1 (GO:0070555),2/86,0.4686857380788717,0.5765381295561942,0,0,1.2787807430664573,0.9690892073810063,APP;CD47
1886,GO_Biological_Process_2021,regulation of cellular component organization (GO:0051128),3/139,0.4690914080398228,0.5767313548767297,0,0,1.1848565872630044,0.896886233775337,RIT2;APOE;CAMSAP2
1901,GO_Biological_Process_2021,positive regulation of reproductive process (GO:2000243),1/35,0.4763789415416085,0.5810721053504373,0,0,1.5793714746172445,1.1711697226032691,VEGFA
1900,GO_Biological_Process_2021,positive regulation of lymphocyte activation (GO:0051251),1/35,0.4763789415416085,0.5810721053504373,0,0,1.5793714746172445,1.1711697226032691,CD47
1899,GO_Biological_Process_2021,negative regulation of organelle assembly (GO:1902116),1/35,0.4763789415416085,0.5810721053504373,0,0,1.5793714746172445,1.1711697226032691,MDM1
1898,GO_Biological_Process_2021,regulation of TORC1 signaling (GO:1903432),1/35,0.4763789415416085,0.5810721053504373,0,0,1.5793714746172445,1.1711697226032691,RNF152
1897,GO_Biological_Process_2021,regulation of T cell receptor signaling pathway (GO:0050856),1/35,0.4763789415416085,0.5810721053504373,0,0,1.5793714746172445,1.1711697226032691,DUSP3
1896,GO_Biological_Process_2021,regulation of lipid biosynthetic process (GO:0046890),1/35,0.4763789415416085,0.5810721053504373,0,0,1.5793714746172445,1.1711697226032691,APOE
1895,GO_Biological_Process_2021,regulation of JUN kinase activity (GO:0043506),1/35,0.4763789415416085,0.5810721053504373,0,0,1.5793714746172445,1.1711697226032691,PPEF2
1894,GO_Biological_Process_2021,cellular response to hydrogen peroxide (GO:0070301),1/35,0.4763789415416085,0.5810721053504373,0,0,1.5793714746172445,1.1711697226032691,IMPACT
1893,GO_Biological_Process_2021,"base-excision repair, gap-filling (GO:0006287)",1/35,0.4763789415416085,0.5810721053504373,0,0,1.5793714746172445,1.1711697226032691,RPA1
1892,GO_Biological_Process_2021,regulation of blood circulation (GO:1903522),1/35,0.4763789415416085,0.5810721053504373,0,0,1.5793714746172445,1.1711697226032691,TPM1
1891,GO_Biological_Process_2021,regulation of autophagosome assembly (GO:2000785),1/35,0.4763789415416085,0.5810721053504373,0,0,1.5793714746172445,1.1711697226032691,IFT20
1890,GO_Biological_Process_2021,acylglycerol catabolic process (GO:0046464),1/35,0.4763789415416085,0.5810721053504373,0,0,1.5793714746172445,1.1711697226032691,FABP12
1889,GO_Biological_Process_2021,regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618),2/87,0.4746930621052342,0.5810721053504373,0,0,1.263671622495152,0.9415451324679088,IMPACT;VEGFA
1888,GO_Biological_Process_2021,transcription initiation from RNA polymerase II promoter (GO:0006367),3/140,0.4737900851831992,0.5810721053504373,0,0,1.1761476744887496,0.8785716259431301,ESRRB;NR3C1;NR2E3
1887,GO_Biological_Process_2021,enzyme linked receptor protein signaling pathway (GO:0007167),3/140,0.4737900851831992,0.5810721053504373,0,0,1.1761476744887496,0.8785716259431301,EPHA5;PTPRD;GUCA1B
1920,GO_Biological_Process_2021,positive regulation of inflammatory response (GO:0050729),2/89,0.4865834990484573,0.5876489941657579,0,0,1.2344953896678037,0.8892647540806795,APP;CD47
1919,GO_Biological_Process_2021,transforming growth factor beta receptor signaling pathway (GO:0007179),2/89,0.4865834990484573,0.5876489941657579,0,0,1.2344953896678037,0.8892647540806795,TGFB2;APPL2
1918,GO_Biological_Process_2021,collagen fibril organization (GO:0030199),2/89,0.4865834990484573,0.5876489941657579,0,0,1.2344953896678037,0.8892647540806795,TGFB2;COL23A1
1917,GO_Biological_Process_2021,positive regulation of mitotic nuclear division (GO:0045840),1/36,0.4859779839692573,0.5876489941657579,0,0,1.5341682974559687,1.107043503488126,IGF1
1916,GO_Biological_Process_2021,positive regulation of bone mineralization (GO:0030501),1/36,0.4859779839692573,0.5876489941657579,0,0,1.5341682974559687,1.107043503488126,ATP2B1
1915,GO_Biological_Process_2021,negative regulation of toll-like receptor signaling pathway (GO:0034122),1/36,0.4859779839692573,0.5876489941657579,0,0,1.5341682974559687,1.107043503488126,PTPRS
1914,GO_Biological_Process_2021,negative regulation of fat cell differentiation (GO:0045599),1/36,0.4859779839692573,0.5876489941657579,0,0,1.5341682974559687,1.107043503488126,RUNX1T1
1913,GO_Biological_Process_2021,"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",1/36,0.4859779839692573,0.5876489941657579,0,0,1.5341682974559687,1.107043503488126,GNAT2
1911,GO_Biological_Process_2021,telomere maintenance via telomere lengthening (GO:0010833),1/36,0.4859779839692573,0.5876489941657579,0,0,1.5341682974559687,1.107043503488126,RPA1
1912,GO_Biological_Process_2021,transition metal ion transport (GO:0000041),1/36,0.4859779839692573,0.5876489941657579,0,0,1.5341682974559687,1.107043503488126,TTYH1
1902,GO_Biological_Process_2021,activation of adenylate cyclase activity (GO:0007190),1/36,0.4859779839692573,0.5876489941657579,0,0,1.5341682974559687,1.107043503488126,ADCY1
1903,GO_Biological_Process_2021,cellular response to heat (GO:0034605),1/36,0.4859779839692573,0.5876489941657579,0,0,1.5341682974559687,1.107043503488126,MAPT
1904,GO_Biological_Process_2021,regulation of mRNA processing (GO:0050684),1/36,0.4859779839692573,0.5876489941657579,0,0,1.5341682974559687,1.107043503488126,KHDRBS3
1905,GO_Biological_Process_2021,regulation of ossification (GO:0030278),1/36,0.4859779839692573,0.5876489941657579,0,0,1.5341682974559687,1.107043503488126,TGFB2
1910,GO_Biological_Process_2021,establishment of protein localization to plasma membrane (GO:0061951),1/36,0.4859779839692573,0.5876489941657579,0,0,1.5341682974559687,1.107043503488126,ANK3
1907,GO_Biological_Process_2021,endoderm formation (GO:0001706),1/36,0.4859779839692573,0.5876489941657579,0,0,1.5341682974559687,1.107043503488126,VTN
1908,GO_Biological_Process_2021,regulation of protein import into nucleus (GO:0042306),1/36,0.4859779839692573,0.5876489941657579,0,0,1.5341682974559687,1.107043503488126,CABP1
1909,GO_Biological_Process_2021,regulation of receptor internalization (GO:0002090),1/36,0.4859779839692573,0.5876489941657579,0,0,1.5341682974559687,1.107043503488126,VEGFA
1906,GO_Biological_Process_2021,embryonic limb morphogenesis (GO:0030326),1/36,0.4859779839692573,0.5876489941657579,0,0,1.5341682974559687,1.107043503488126,TGFB2
1921,GO_Biological_Process_2021,receptor-mediated endocytosis (GO:0006898),3/143,0.4877703233159676,0.5887758325145915,0,0,1.150767414403778,0.8261481627511881,SCARB1;SPARC;APOE
1922,GO_Biological_Process_2021,cellular amino acid catabolic process (GO:0009063),2/90,0.4924656334597523,0.5935170231826625,0,0,1.2204045954045954,0.8644499200158087,QDPR;GLUL
1923,GO_Biological_Process_2021,"regulation of mRNA splicing, via spliceosome (GO:0048024)",2/90,0.4924656334597523,0.5935170231826625,0,0,1.2204045954045954,0.8644499200158087,KHDRBS3;PRDX6
1924,GO_Biological_Process_2021,protein complex oligomerization (GO:0051259),2/90,0.4924656334597523,0.5935170231826625,0,0,1.2204045954045954,0.8644499200158087,RS1;KCNC1
1931,GO_Biological_Process_2021,positive regulation of exocytosis (GO:0045921),1/37,0.4954015278364592,0.5941181306524682,0,0,1.491476407914764,1.0475931592998358,CADPS
1934,GO_Biological_Process_2021,endomembrane system organization (GO:0010256),4/199,0.4955252512122957,0.5941181306524682,0,0,1.1015157954384474,0.7734149579893104,REEP5;ANK3;REEP6;SYNE1
1933,GO_Biological_Process_2021,protein insertion into ER membrane (GO:0045048),1/37,0.4954015278364592,0.5941181306524682,0,0,1.491476407914764,1.0475931592998358,APP
1932,GO_Biological_Process_2021,positive regulation of signaling receptor activity (GO:2000273),1/37,0.4954015278364592,0.5941181306524682,0,0,1.491476407914764,1.0475931592998358,FBXW7
1929,GO_Biological_Process_2021,"nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)",1/37,0.4954015278364592,0.5941181306524682,0,0,1.491476407914764,1.0475931592998358,RPA1
1927,GO_Biological_Process_2021,ncRNA metabolic process (GO:0034660),1/37,0.4954015278364592,0.5941181306524682,0,0,1.491476407914764,1.0475931592998358,MAPT
1928,GO_Biological_Process_2021,negative regulation of G1/S transition of mitotic cell cycle (GO:2000134),1/37,0.4954015278364592,0.5941181306524682,0,0,1.491476407914764,1.0475931592998358,PLK5
1926,GO_Biological_Process_2021,glutamine family amino acid metabolic process (GO:0009064),1/37,0.4954015278364592,0.5941181306524682,0,0,1.491476407914764,1.0475931592998358,GLUL
1925,GO_Biological_Process_2021,centromere complex assembly (GO:0034508),1/37,0.4954015278364592,0.5941181306524682,0,0,1.491476407914764,1.0475931592998358,NASP
1930,GO_Biological_Process_2021,positive regulation of cytokinesis (GO:0032467),1/37,0.4954015278364592,0.5941181306524682,0,0,1.491476407914764,1.0475931592998358,PRKCE
1935,GO_Biological_Process_2021,regulation of stem cell differentiation (GO:2000736),2/91,0.4983051121650017,0.5971424897845061,0,0,1.206630448203482,0.8404696478335422,JAG1;ESRRB
1941,GO_Biological_Process_2021,positive regulation of potassium ion transport (GO:0043268),1/38,0.5046527732022852,0.6028807589234303,0,0,1.4510921880784895,0.9923796934975015,KCNMA1
1936,GO_Biological_Process_2021,regulation of lipid metabolic process (GO:0019216),2/92,0.5041015233692935,0.6028807589234303,0,0,1.1931623931623931,0.8172895076339051,GNB3;ELOVL6
1937,GO_Biological_Process_2021,regulation of apoptotic signaling pathway (GO:2001233),1/38,0.5046527732022852,0.6028807589234303,0,0,1.4510921880784895,0.9923796934975015,CYLD
1938,GO_Biological_Process_2021,DNA replication initiation (GO:0006270),1/38,0.5046527732022852,0.6028807589234303,0,0,1.4510921880784895,0.9923796934975015,RPA1
1939,GO_Biological_Process_2021,histone exchange (GO:0043486),1/38,0.5046527732022852,0.6028807589234303,0,0,1.4510921880784895,0.9923796934975015,NASP
1940,GO_Biological_Process_2021,negative regulation of TOR signaling (GO:0032007),1/38,0.5046527732022852,0.6028807589234303,0,0,1.4510921880784895,0.9923796934975015,RNF152
1950,GO_Biological_Process_2021,"nucleotide-excision repair, DNA incision (GO:0033683)",1/39,0.513734861759626,0.6099615554157279,0,0,1.4128334534967557,0.9410148674489462,RPA1
1949,GO_Biological_Process_2021,negative regulation of cellular metabolic process (GO:0031324),1/39,0.513734861759626,0.6099615554157279,0,0,1.4128334534967557,0.9410148674489462,APOE
1952,GO_Biological_Process_2021,organophosphate biosynthetic process (GO:0090407),1/39,0.513734861759626,0.6099615554157279,0,0,1.4128334534967557,0.9410148674489462,TKT
1951,GO_Biological_Process_2021,odontogenesis (GO:0042476),1/39,0.513734861759626,0.6099615554157279,0,0,1.4128334534967557,0.9410148674489462,TGFB2
1948,GO_Biological_Process_2021,regulation of protein tyrosine kinase activity (GO:0061097),1/39,0.513734861759626,0.6099615554157279,0,0,1.4128334534967557,0.9410148674489462,APP
1953,GO_Biological_Process_2021,protein acylation (GO:0043543),1/39,0.513734861759626,0.6099615554157279,0,0,1.4128334534967557,0.9410148674489462,GLUL
1946,GO_Biological_Process_2021,DNA replication-independent nucleosome assembly (GO:0006336),1/39,0.513734861759626,0.6099615554157279,0,0,1.4128334534967557,0.9410148674489462,NASP
1945,GO_Biological_Process_2021,DNA recombination (GO:0006310),1/39,0.513734861759626,0.6099615554157279,0,0,1.4128334534967557,0.9410148674489462,RPA1
1944,GO_Biological_Process_2021,regulation of ion transmembrane transporter activity (GO:0032412),1/39,0.513734861759626,0.6099615554157279,0,0,1.4128334534967557,0.9410148674489462,YWHAH
1943,GO_Biological_Process_2021,regulation of dendrite development (GO:0050773),1/39,0.513734861759626,0.6099615554157279,0,0,1.4128334534967557,0.9410148674489462,CAMSAP2
1942,GO_Biological_Process_2021,regulation of cellular component biogenesis (GO:0044087),1/39,0.513734861759626,0.6099615554157279,0,0,1.4128334534967557,0.9410148674489462,APOE
1947,GO_Biological_Process_2021,regulation of protein targeting to mitochondrion (GO:1903214),1/39,0.513734861759626,0.6099615554157279,0,0,1.4128334534967557,0.9410148674489462,FBXW7
1954,GO_Biological_Process_2021,hemopoiesis (GO:0030097),2/94,0.5155636413230746,0.611819768731219,0,0,1.1671046344959388,0.7732004335137921,TGFB2;JAG1
1955,GO_Biological_Process_2021,regulation of cytokine production (GO:0001817),3/150,0.5196672049328436,0.6163741898998963,0,0,1.0955754202507448,0.7171271466811818,CD47;ATP2B1;PLA2R1
1964,GO_Biological_Process_2021,organic hydroxy compound transport (GO:0015850),1/40,0.5226508782425858,0.6170738104441725,0,0,1.3765367053038289,0.8931542434193415,SLC16A1
1963,GO_Biological_Process_2021,negative regulation of cell-substrate adhesion (GO:0010812),1/40,0.5226508782425858,0.6170738104441725,0,0,1.3765367053038289,0.8931542434193415,JAG1
1962,GO_Biological_Process_2021,synaptic vesicle exocytosis (GO:0016079),1/40,0.5226508782425858,0.6170738104441725,0,0,1.3765367053038289,0.8931542434193415,CPLX3
1961,GO_Biological_Process_2021,intraciliary transport involved in cilium assembly (GO:0035735),1/40,0.5226508782425858,0.6170738104441725,0,0,1.3765367053038289,0.8931542434193415,IFT20
1959,GO_Biological_Process_2021,digestive tract development (GO:0048565),1/40,0.5226508782425858,0.6170738104441725,0,0,1.3765367053038289,0.8931542434193415,TGFB2
1958,GO_Biological_Process_2021,detection of chemical stimulus involved in sensory perception of bitter taste (GO:0001580),1/40,0.5226508782425858,0.6170738104441725,0,0,1.3765367053038289,0.8931542434193415,GNAT2
1957,GO_Biological_Process_2021,regulation of cell cycle phase transition (GO:1901987),2/95,0.5212286670492261,0.6170738104441725,0,0,1.1544960415928158,0.75223086799983,FBXW7;SIX3
1956,GO_Biological_Process_2021,positive regulation of protein phosphorylation (GO:0001934),7/371,0.5206780617383348,0.6170738104441725,0,0,1.0322476965931005,0.6736689517923522,APP;VTN;TGFB2;LIMCH1;SPRY2;IGF1;VEGFA
1960,GO_Biological_Process_2021,response to organonitrogen compound (GO:0010243),1/40,0.5226508782425858,0.6170738104441725,0,0,1.3765367053038289,0.8931542434193415,DRD4
1974,GO_Biological_Process_2021,import into cell (GO:0098657),1/41,0.5314038511899638,0.6226550175559172,0,0,1.342054794520548,0.848491326797369,GLUL
1979,GO_Biological_Process_2021,positive regulation of biomineral tissue development (GO:0070169),1/41,0.5314038511899638,0.6226550175559172,0,0,1.342054794520548,0.848491326797369,ATP2B1
1978,GO_Biological_Process_2021,T cell differentiation (GO:0030217),1/41,0.5314038511899638,0.6226550175559172,0,0,1.342054794520548,0.848491326797369,SOX4
1977,GO_Biological_Process_2021,keratinocyte differentiation (GO:0030216),1/41,0.5314038511899638,0.6226550175559172,0,0,1.342054794520548,0.848491326797369,JAG1
1976,GO_Biological_Process_2021,JNK cascade (GO:0007254),1/41,0.5314038511899638,0.6226550175559172,0,0,1.342054794520548,0.848491326797369,TRIB1
1975,GO_Biological_Process_2021,sensory perception of bitter taste (GO:0050913),1/41,0.5314038511899638,0.6226550175559172,0,0,1.342054794520548,0.848491326797369,GNAT2
1973,GO_Biological_Process_2021,hexose metabolic process (GO:0019318),1/41,0.5314038511899638,0.6226550175559172,0,0,1.342054794520548,0.848491326797369,TFAP2B
1967,GO_Biological_Process_2021,carbohydrate catabolic process (GO:0016052),1/41,0.5314038511899638,0.6226550175559172,0,0,1.342054794520548,0.848491326797369,PFKFB2
1971,GO_Biological_Process_2021,regulation of mitochondrial membrane potential (GO:0051881),1/41,0.5314038511899638,0.6226550175559172,0,0,1.342054794520548,0.848491326797369,MAPT
1970,GO_Biological_Process_2021,cortical cytoskeleton organization (GO:0030865),1/41,0.5314038511899638,0.6226550175559172,0,0,1.342054794520548,0.848491326797369,LLGL2
1969,GO_Biological_Process_2021,regulation of filopodium assembly (GO:0051489),1/41,0.5314038511899638,0.6226550175559172,0,0,1.342054794520548,0.848491326797369,GPM6A
1968,GO_Biological_Process_2021,carboxylic acid transmembrane transport (GO:1905039),1/41,0.5314038511899638,0.6226550175559172,0,0,1.342054794520548,0.848491326797369,SLC16A1
1966,GO_Biological_Process_2021,acylglycerol metabolic process (GO:0006639),1/41,0.5314038511899638,0.6226550175559172,0,0,1.342054794520548,0.848491326797369,APOE
